business_id,business_type,location_type,years_in_business,num_employees,owner_gender,owner_age,education_level,monthly_revenue,monthly_expenses,cash_flow_volatility,mobile_money_frequency,mobile_money_volume,mobile_money_consistency,has_bank_account,bank_account_age,savings_balance,num_suppliers,num_customers,digital_payment_adoption,social_media_presence,mobile_money_score,business_score,banking_score,digital_score,demo_score,credit_score,traditional_score,traditional_approval,ai_approval,actually_creditworthy
SME_00774,manufacturing,rural,1.6,4,male,36.3,3,19770,17891.0,0.1,77.0,6769.0,0.5,1,2.3,3968.0,3,36,0.58,0,0.56,0.2,0.57,0.35,0.48,0.43,0.38,0,0,0
SME_00775,retail,urban,5.8,10,male,46.9,2,10724,10095.0,0.1,24.0,2317.0,0.95,0,0.0,0.0,2,20,0.57,0,0.45,0.23,0.0,0.34,0.44,0.31,0.31,0,0,0
SME_00776,retail,rural,5.8,7,male,18.0,4,8609,6415.0,0.1,40.0,3014.0,0.88,1,1.8,1474.0,5,26,0.79,0,0.53,0.28,0.54,0.47,0.43,0.45,0.4,0,0,0
SME_00777,services,urban,0.3,11,male,53.8,3,24981,21200.0,0.1,13.0,5358.0,0.77,0,0.0,0.0,3,20,0.96,0,0.35,0.23,0.0,0.58,0.6,0.3,0.3,0,0,0
SME_00778,services,urban,0.3,9,male,38.9,4,19612,15820.0,0.33,10.0,6810.0,0.91,1,0.5,1890.0,12,26,0.05,1,0.42,0.21,0.52,0.43,0.59,0.37,0.37,0,0,0
SME_00779,services,rural,0.9,7,male,33.1,2,16185,12684.0,0.19,16.0,3237.0,0.56,1,0.6,7883.0,5,19,0.41,1,0.29,0.22,0.56,0.65,0.34,0.34,0.29,0,0,0
SME_00780,services,urban,6.2,9,male,36.9,1,17690,14885.0,0.53,4.0,4105.0,0.6,1,5.0,4400.0,2,32,0.08,1,0.27,0.26,0.63,0.45,0.28,0.36,0.36,0,0,0
SME_00781,agriculture,rural,0.4,6,female,37.5,1,12566,11254.0,0.1,11.0,3577.0,0.85,1,2.8,5341.0,4,20,0.22,1,0.38,0.17,0.59,0.53,0.27,0.35,0.22,0,0,0
SME_00782,retail,urban,3.8,8,female,18.0,3,17478,12335.0,0.1,49.0,2116.0,0.9,0,0.0,0.0,5,24,0.14,1,0.5,0.29,0.0,0.48,0.32,0.37,0.29,0,0,0
SME_00783,agriculture,rural,0.3,6,female,55.9,1,15538,14642.0,0.11,1.0,5974.0,0.96,0,0.0,0.0,6,31,0.59,1,0.41,0.17,0.0,0.75,0.42,0.33,0.2,0,0,0
SME_00784,retail,rural,2.9,8,female,38.5,2,10590,9557.0,0.44,4.0,2881.0,0.86,1,0.2,1702.0,1,25,0.57,1,0.36,0.19,0.51,0.74,0.38,0.35,0.22,0,0,0
SME_00785,tech,rural,1.3,10,male,43.3,2,53415,47421.0,0.11,3.0,13479.0,0.78,1,4.6,71.0,3,24,0.22,0,0.32,0.3,0.59,0.13,0.42,0.33,0.28,0,0,0
SME_00786,services,rural,4.7,9,female,49.4,2,14104,12554.0,0.16,13.0,4962.0,0.77,0,0.0,0.0,6,25,0.32,1,0.39,0.24,0.0,0.59,0.47,0.31,0.18,0,0,0
SME_00787,agriculture,rural,0.8,7,male,25.7,2,13632,10868.0,0.11,100.0,4904.0,0.54,1,0.2,3399.0,6,20,0.43,1,0.67,0.21,0.52,0.66,0.28,0.49,0.44,0,0,0
SME_00788,agriculture,urban,3.1,13,female,43.7,1,10106,8973.0,0.1,5.0,2594.0,0.62,0,0.0,0.0,3,21,0.46,1,0.28,0.22,0.0,0.68,0.32,0.29,0.21,0,0,0
SME_00789,tech,urban,0.8,9,female,34.8,2,86380,68818.0,0.84,4.0,32667.0,0.9,0,0.0,0.0,4,21,0.11,1,0.4,0.36,0.0,0.47,0.35,0.32,0.24,0,0,0
SME_00790,retail,urban,3.8,10,female,48.2,2,3416,3159.0,0.24,62.0,408.0,0.61,1,0.8,3976.0,2,26,0.41,1,0.47,0.19,0.54,0.65,0.46,0.4,0.32,0,0,0
SME_00791,services,rural,6.2,7,female,18.0,4,14486,10782.0,0.47,53.0,1941.0,0.72,1,2.7,66.0,3,33,0.14,1,0.47,0.28,0.55,0.48,0.43,0.42,0.29,0,0,0
SME_00792,agriculture,urban,0.4,9,male,36.8,3,24621,19034.0,0.32,1.0,6870.0,0.99,1,1.9,3484.0,3,18,0.59,1,0.38,0.24,0.56,0.75,0.46,0.4,0.4,0,0,0
SME_00793,services,rural,6.0,7,male,30.8,4,8692,7282.0,0.22,35.0,1792.0,0.56,1,3.0,641.0,3,20,0.72,1,0.37,0.25,0.56,0.83,0.52,0.42,0.37,0,0,0
SME_00794,retail,urban,2.7,9,male,43.2,3,12203,9516.0,0.1,27.0,2920.0,0.42,1,0.2,1648.0,5,30,0.52,0,0.31,0.24,0.51,0.31,0.52,0.34,0.34,0,0,0
SME_00795,manufacturing,urban,0.4,10,male,43.6,2,24752,19952.0,0.31,36.0,4911.0,0.45,1,0.8,2940.0,3,27,0.15,0,0.34,0.23,0.53,0.09,0.42,0.31,0.31,0,0,0
SME_00796,tech,rural,1.7,6,male,29.5,1,34513,28408.0,0.1,17.0,7642.0,0.75,1,0.8,6184.0,1,33,0.27,1,0.36,0.27,0.55,0.56,0.22,0.38,0.33,0,0,0
SME_00797,services,urban,0.5,6,male,29.5,3,28468,26022.0,0.16,100.0,9873.0,0.58,1,0.8,1827.0,5,30,0.91,0,0.68,0.21,0.53,0.55,0.42,0.47,0.47,0,0,0
SME_00798,services,urban,3.6,1,female,36.7,2,21107,17536.0,0.3,1.0,5869.0,0.4,0,0.0,0.0,4,23,0.6,0,0.21,0.24,0.0,0.36,0.37,0.22,0.14,0,0,0
SME_00799,tech,urban,4.3,10,male,27.2,2,23046,18221.0,0.46,7.0,9200.0,0.94,1,0.7,4583.0,3,28,0.36,1,0.43,0.27,0.54,0.62,0.3,0.4,0.4,0,0,0
SME_00800,services,rural,0.3,5,female,48.1,2,10150,7734.0,0.35,13.0,3411.0,0.86,1,1.2,1606.0,3,26,0.44,1,0.41,0.19,0.53,0.66,0.46,0.4,0.27,0,0,0
SME_00801,retail,rural,2.1,13,female,33.6,2,11817,9479.0,0.33,15.0,2152.0,0.85,1,0.9,2085.0,5,27,0.37,1,0.37,0.22,0.53,0.62,0.35,0.38,0.25,0,0,0
SME_00802,services,urban,5.1,13,female,18.0,2,23335,19343.0,0.1,64.0,4184.0,0.72,0,0.0,0.0,7,21,0.47,1,0.53,0.29,0.0,0.68,0.22,0.36,0.28,0,0,0
SME_00803,services,urban,8.3,11,female,33.5,2,39238,34786.0,0.13,21.0,7878.0,0.73,0,0.0,0.0,4,19,0.39,1,0.36,0.35,0.0,0.63,0.34,0.31,0.23,0,0,0
SME_00804,agriculture,urban,2.2,9,male,25.5,1,30579,22331.0,0.1,1.0,10794.0,0.91,0,0.0,0.0,4,28,0.47,1,0.38,0.3,0.0,0.68,0.19,0.31,0.31,0,0,0
SME_00805,services,rural,9.0,7,female,18.4,3,13080,9881.0,0.38,13.0,1415.0,0.9,1,0.5,4407.0,5,28,0.13,1,0.35,0.31,0.54,0.48,0.33,0.36,0.23,0,0,0
SME_00806,tech,rural,2.3,6,female,23.2,1,100000,79491.0,0.91,13.0,16905.0,0.49,1,0.8,861.0,4,27,0.68,1,0.25,0.41,0.52,0.81,0.17,0.4,0.27,0,0,0
SME_00807,tech,urban,1.5,9,male,39.3,1,52511,41489.0,0.1,84.0,19507.0,0.5,1,0.0,11918.0,1,35,0.35,0,0.6,0.33,0.57,0.21,0.3,0.44,0.44,0,0,0
SME_00808,agriculture,urban,5.7,8,male,53.9,2,10614,8469.0,0.1,23.0,3099.0,0.3,1,0.2,593.0,1,26,0.26,1,0.27,0.27,0.51,0.56,0.5,0.35,0.35,0,0,0
SME_00809,retail,urban,2.0,6,female,41.8,3,8071,7251.0,0.19,25.0,1356.0,0.32,1,0.6,7363.0,6,33,0.32,1,0.25,0.18,0.56,0.59,0.52,0.33,0.25,0,0,0
SME_00810,food,rural,1.9,10,male,30.7,2,4054,3166.0,0.58,31.0,672.0,0.55,1,0.1,1177.0,4,23,0.57,0,0.34,0.19,0.51,0.34,0.32,0.33,0.28,0,0,0
SME_00811,manufacturing,rural,2.0,9,male,43.5,1,47545,39247.0,0.24,37.0,17058.0,0.43,0,0.0,0.0,3,22,0.31,1,0.38,0.3,0.0,0.59,0.32,0.33,0.28,0,0,0
SME_00812,retail,urban,5.6,7,female,32.5,2,19682,16847.0,0.1,25.0,7245.0,0.83,0,0.0,0.0,2,34,0.24,1,0.46,0.27,0.0,0.54,0.35,0.34,0.26,0,0,0
SME_00813,tech,urban,5.4,10,male,29.7,2,34641,26259.0,1.1,7.0,6126.0,0.05,1,0.2,4001.0,7,26,0.51,0,0.1,0.29,0.53,0.31,0.32,0.25,0.25,0,0,0
SME_00814,manufacturing,urban,1.6,8,male,24.1,4,29668,26098.0,0.53,52.0,6710.0,0.46,0,0.0,0.0,2,17,0.26,1,0.41,0.22,0.0,0.56,0.46,0.29,0.29,0,0,0
SME_00815,agriculture,rural,1.2,6,female,18.0,4,12467,10432.0,0.1,33.0,4368.0,0.76,1,0.3,942.0,3,25,0.44,0,0.47,0.2,0.51,0.26,0.43,0.36,0.23,0,0,0
SME_00816,services,urban,2.0,7,male,33.3,2,13280,10779.0,0.76,34.0,4400.0,0.94,1,2.2,316.0,3,17,0.27,0,0.52,0.19,0.55,0.16,0.33,0.38,0.38,0,0,0
SME_00817,agriculture,rural,2.6,10,male,39.9,2,5946,5366.0,0.18,100.0,2046.0,0.75,0,0.0,0.0,3,18,0.03,1,0.73,0.19,0.0,0.42,0.39,0.38,0.33,0,0,0
SME_00818,retail,rural,0.8,5,male,36.8,3,7354,5595.0,0.14,41.0,1879.0,0.59,1,4.7,1054.0,5,29,0.26,1,0.42,0.2,0.6,0.56,0.47,0.39,0.34,0,0,0
SME_00819,agriculture,urban,4.7,9,male,33.0,1,13719,12632.0,0.19,44.0,5124.0,0.73,1,0.2,3557.0,3,31,0.63,0,0.51,0.23,0.53,0.38,0.25,0.42,0.42,0,0,0
SME_00820,manufacturing,urban,2.0,5,female,26.7,2,27823,23379.0,0.54,76.0,5503.0,0.39,0,0.0,0.0,4,20,0.89,1,0.48,0.23,0.0,0.93,0.29,0.35,0.27,0,0,0
SME_00821,retail,urban,1.2,8,male,45.3,2,11369,9690.0,0.32,4.0,1671.0,0.88,1,0.2,6951.0,4,28,0.69,0,0.32,0.19,0.55,0.41,0.44,0.36,0.36,0,0,0
SME_00822,agriculture,rural,0.3,4,male,22.2,4,21257,19530.0,0.1,17.0,6645.0,0.41,1,1.0,337.0,7,25,0.88,0,0.28,0.18,0.52,0.53,0.46,0.35,0.3,0,0,0
SME_00823,agriculture,rural,0.8,7,male,47.3,1,10629,9613.0,0.95,22.0,2783.0,0.94,1,4.9,6705.0,4,26,0.53,0,0.45,0.13,0.64,0.32,0.35,0.38,0.33,0,0,0
SME_00824,agriculture,rural,8.9,5,male,26.0,2,12846,10924.0,0.1,10.0,4578.0,0.72,1,3.0,659.0,1,22,0.43,0,0.36,0.29,0.56,0.26,0.28,0.38,0.33,0,0,0
SME_00825,tech,urban,1.1,16,female,29.0,3,69546,61777.0,0.41,46.0,8648.0,0.5,1,2.6,4006.0,5,17,0.37,0,0.37,0.33,0.58,0.22,0.4,0.36,0.28,0,0,0
SME_00826,agriculture,urban,0.6,2,female,20.4,2,19471,15739.0,0.3,36.0,6875.0,0.35,1,1.5,3915.0,5,31,0.9,1,0.35,0.2,0.55,0.94,0.25,0.38,0.3,0,0,0
SME_00827,agriculture,rural,1.9,8,male,32.0,1,9385,7854.0,0.1,32.0,1764.0,0.69,0,0.0,0.0,3,25,0.1,0,0.39,0.21,0.0,0.06,0.23,0.22,0.17,0,0,0
SME_00828,services,rural,1.1,9,male,49.7,4,15589,11154.0,0.1,100.0,4621.0,0.87,1,1.2,748.0,5,32,0.54,0,0.75,0.25,0.53,0.32,0.68,0.49,0.44,0,0,0
SME_00829,agriculture,urban,0.1,11,male,44.2,2,19419,14030.0,0.61,8.0,2176.0,0.91,1,0.3,2031.0,5,34,0.36,1,0.34,0.22,0.52,0.62,0.44,0.36,0.36,0,0,0
SME_00830,retail,rural,1.2,8,male,49.7,2,5094,4622.0,0.16,33.0,1441.0,0.78,1,3.6,1634.0,5,29,0.82,0,0.45,0.16,0.58,0.49,0.47,0.41,0.36,0,0,0
SME_00831,agriculture,rural,2.4,6,female,44.3,1,19892,14221.0,0.32,20.0,6270.0,0.62,1,0.7,7524.0,4,22,0.76,1,0.36,0.26,0.56,0.86,0.32,0.4,0.27,0,0,0
SME_00832,retail,urban,2.4,11,male,24.8,2,18438,13687.0,0.21,9.0,3884.0,0.98,0,0.0,0.0,2,26,0.1,1,0.39,0.26,0.0,0.46,0.28,0.29,0.29,0,0,0
SME_00833,retail,rural,1.3,7,male,34.0,2,5991,5386.0,0.39,4.0,986.0,0.88,1,0.3,8293.0,1,21,0.49,0,0.33,0.16,0.56,0.29,0.34,0.33,0.28,0,0,0
SME_00834,agriculture,rural,1.8,10,male,28.6,1,12966,9080.0,0.2,57.0,3388.0,0.95,1,1.9,1845.0,1,25,0.48,1,0.59,0.25,0.55,0.69,0.21,0.45,0.4,0,0,0
SME_00835,agriculture,rural,10.1,10,female,54.0,1,15515,11956.0,0.1,23.0,5430.0,0.91,1,1.9,10002.0,5,28,0.21,0,0.47,0.35,0.6,0.13,0.4,0.41,0.28,0,0,0
SME_00836,tech,urban,1.4,8,female,23.6,3,41804,35367.0,0.14,44.0,8238.0,0.76,1,0.6,4011.0,2,29,0.08,0,0.46,0.28,0.54,0.05,0.37,0.36,0.28,0,0,0
SME_00837,agriculture,urban,0.9,7,male,48.7,1,18914,16055.0,0.59,20.0,3324.0,0.5,1,2.6,5304.0,1,39,0.48,0,0.28,0.19,0.58,0.29,0.38,0.33,0.33,0,0,0
SME_00838,services,rural,0.8,3,female,48.7,1,16012,14319.0,0.19,6.0,2941.0,0.42,1,3.0,332.0,3,22,0.59,1,0.21,0.18,0.56,0.75,0.36,0.33,0.2,0,0,0
SME_00839,services,urban,1.8,13,male,60.0,2,10840,8959.0,0.1,10.0,4171.0,0.5,1,5.1,2647.0,3,13,0.97,1,0.31,0.22,0.62,0.98,0.54,0.42,0.42,0,0,0
SME_00840,retail,urban,4.3,7,male,33.1,3,12496,10339.0,0.82,12.0,2596.0,0.88,1,1.8,462.0,4,16,0.29,1,0.37,0.21,0.54,0.57,0.43,0.36,0.36,0,0,0
SME_00841,services,urban,0.7,7,female,46.5,1,12557,11067.0,0.48,90.0,1269.0,0.9,1,3.0,1060.0,6,32,0.31,1,0.66,0.17,0.57,0.59,0.35,0.49,0.41,0,0,0
SME_00842,retail,urban,3.7,12,female,65.4,2,15142,12487.0,0.1,1.0,5065.0,0.45,1,2.8,2931.0,8,26,0.37,1,0.24,0.26,0.57,0.62,0.59,0.36,0.28,0,0,0
SME_00843,food,rural,0.1,5,female,30.6,1,7645,6514.0,2.0,100.0,2368.0,0.75,1,0.6,3886.0,3,32,0.24,0,0.72,0.07,0.54,0.14,0.23,0.41,0.28,0,0,0
SME_00844,retail,rural,1.6,7,male,19.6,1,7500,6933.0,0.36,98.0,1039.0,0.91,0,0.0,0.0,5,23,0.82,1,0.71,0.16,0.0,0.89,0.14,0.44,0.39,0,0,0
SME_00845,agriculture,urban,4.5,7,male,18.0,1,27009,21617.0,0.1,100.0,10681.0,0.53,1,1.3,2271.0,4,23,0.23,1,0.68,0.29,0.54,0.54,0.12,0.49,0.49,0,0,0
SME_00846,retail,urban,1.2,6,female,46.6,3,12684,10100.0,0.1,16.0,3582.0,0.71,1,0.0,2499.0,6,20,0.79,1,0.36,0.21,0.51,0.87,0.54,0.4,0.32,0,0,0
SME_00847,food,urban,2.5,9,male,18.0,1,8441,5916.0,0.35,83.0,2112.0,0.74,1,0.7,246.0,7,21,0.12,0,0.63,0.24,0.52,0.07,0.12,0.39,0.39,0,0,0
SME_00848,agriculture,rural,0.7,6,male,33.5,1,7995,6823.0,0.45,13.0,1716.0,0.35,1,1.3,2084.0,9,23,0.34,1,0.22,0.16,0.54,0.6,0.24,0.3,0.25,0,0,0
SME_00849,services,rural,4.1,7,male,43.2,2,11802,8349.0,0.1,1.0,4362.0,0.86,0,0.0,0.0,2,30,0.6,0,0.37,0.28,0.0,0.36,0.42,0.31,0.26,0,0,0
SME_00850,retail,urban,0.2,11,female,40.2,3,12178,10059.0,0.1,6.0,2109.0,0.7,0,0.0,0.0,4,21,0.18,1,0.29,0.2,0.0,0.51,0.49,0.24,0.16,0,0,0
SME_00851,services,rural,5.7,10,male,43.1,1,17311,15598.0,0.11,73.0,3215.0,0.09,1,1.2,4285.0,5,28,0.42,0,0.37,0.26,0.55,0.25,0.32,0.38,0.33,0,0,0
SME_00852,retail,rural,0.7,4,male,40.7,2,5709,4781.0,0.27,1.0,781.0,0.47,1,2.6,2577.0,1,23,0.41,1,0.19,0.17,0.57,0.65,0.4,0.32,0.27,0,0,0
SME_00853,manufacturing,rural,6.2,11,female,53.3,1,15673,12028.0,0.1,20.0,5137.0,0.19,0,0.0,0.0,4,21,0.18,0,0.24,0.3,0.0,0.11,0.39,0.23,0.1,0,0,0
SME_00854,retail,rural,1.3,9,male,26.6,2,8953,8027.0,0.1,2.0,2495.0,0.5,1,1.6,738.0,6,22,0.75,1,0.24,0.18,0.54,0.85,0.29,0.35,0.3,0,0,0
SME_00855,retail,urban,3.8,11,male,29.9,2,9670,7421.0,0.34,8.0,2734.0,0.48,1,1.3,5374.0,2,25,0.25,0,0.26,0.25,0.56,0.15,0.32,0.29,0.29,0,0,0
SME_00856,retail,rural,1.2,4,male,28.7,2,18959,16746.0,0.45,2.0,3138.0,0.25,1,1.0,298.0,3,21,0.71,1,0.13,0.18,0.52,0.83,0.3,0.29,0.24,0,0,0
SME_00857,agriculture,urban,7.1,7,male,48.0,2,15830,13496.0,0.21,49.0,4675.0,0.74,0,0.0,0.0,3,15,0.42,1,0.51,0.28,0.0,0.65,0.45,0.36,0.36,0,0,0
SME_00858,services,rural,0.4,7,male,48.8,2,30992,23012.0,0.14,22.0,10216.0,0.55,0,0.0,0.0,5,28,0.41,0,0.35,0.27,0.0,0.25,0.46,0.27,0.22,0,0,0
SME_00859,retail,rural,0.6,12,male,43.4,1,5009,4640.0,0.17,58.0,1039.0,0.75,1,3.1,6263.0,4,16,0.34,1,0.52,0.16,0.6,0.6,0.31,0.44,0.39,0,0,0
SME_00860,manufacturing,rural,2.0,7,female,52.2,2,13324,9995.0,0.15,29.0,4536.0,0.97,0,0.0,0.0,2,29,0.59,0,0.51,0.24,0.0,0.35,0.49,0.33,0.2,0,0,0
SME_00861,agriculture,rural,0.3,14,male,23.9,1,7666,7263.0,0.97,89.0,1569.0,0.86,1,3.1,77.0,6,17,0.23,1,0.68,0.12,0.56,0.54,0.16,0.45,0.4,0,0,0
SME_00862,agriculture,urban,0.7,7,female,58.0,3,25101,17617.0,0.44,18.0,8219.0,0.64,0,0.0,0.0,7,23,0.46,1,0.36,0.25,0.0,0.68,0.63,0.31,0.23,0,0,0
SME_00863,agriculture,urban,8.6,3,male,56.3,4,31491,24118.0,0.1,25.0,3468.0,0.74,1,0.4,1033.0,4,25,0.61,0,0.36,0.36,0.51,0.37,0.72,0.42,0.42,0,0,0
SME_00864,agriculture,rural,11.3,9,male,46.8,4,8776,6582.0,0.15,21.0,2329.0,0.97,1,1.4,464.0,4,25,0.33,1,0.45,0.35,0.53,0.6,0.65,0.46,0.41,0,0,0
SME_00865,services,rural,1.4,13,male,59.4,3,12476,8777.0,0.24,17.0,4876.0,0.34,1,1.2,2985.0,1,29,0.65,0,0.29,0.25,0.54,0.39,0.65,0.35,0.3,0,0,0
SME_00866,retail,urban,7.7,6,male,18.1,2,6515,5753.0,0.28,47.0,2569.0,0.69,0,0.0,0.0,3,24,0.18,0,0.51,0.25,0.0,0.11,0.22,0.32,0.32,0,0,0
SME_00867,retail,urban,2.4,5,female,31.7,3,5038,4400.0,0.19,26.0,930.0,0.16,1,1.6,8539.0,2,23,0.42,0,0.21,0.18,0.58,0.25,0.43,0.31,0.23,0,0,0
SME_00868,manufacturing,urban,0.9,6,male,29.2,1,43319,38904.0,0.5,40.0,10068.0,0.11,1,8.0,9112.0,5,29,0.71,0,0.26,0.24,0.71,0.43,0.22,0.36,0.36,0,0,0
SME_00869,tech,rural,3.6,5,male,46.7,2,43732,33419.0,0.44,39.0,5199.0,0.66,0,0.0,0.0,7,27,0.6,1,0.39,0.31,0.0,0.76,0.45,0.37,0.32,0,0,0
SME_00870,agriculture,rural,3.2,5,female,25.4,2,12050,9774.0,0.21,5.0,4362.0,0.98,1,4.7,17.0,6,27,0.27,1,0.42,0.23,0.59,0.56,0.28,0.4,0.27,0,0,0
SME_00871,retail,urban,13.6,6,female,47.1,2,5940,5137.0,0.58,26.0,1607.0,0.67,1,0.1,1334.0,4,24,0.1,1,0.39,0.31,0.51,0.46,0.45,0.42,0.34,0,0,0
SME_00872,services,urban,0.9,15,female,54.4,3,37577,30435.0,0.42,6.0,8099.0,0.81,1,0.3,2159.0,3,24,0.36,0,0.33,0.27,0.52,0.22,0.6,0.35,0.27,0,0,0
SME_00873,agriculture,rural,3.3,7,male,46.3,1,9811,8578.0,0.45,22.0,1313.0,0.66,0,0.0,0.0,3,29,0.36,1,0.33,0.19,0.0,0.62,0.35,0.26,0.21,0,0,0
SME_00874,retail,rural,0.2,9,female,41.4,2,9903,8502.0,0.94,28.0,3803.0,0.52,0,0.0,0.0,5,25,0.28,0,0.38,0.14,0.0,0.17,0.4,0.26,0.13,0,0,0
SME_00875,retail,urban,0.4,10,male,26.1,4,5812,4235.0,0.1,100.0,1506.0,0.99,0,0.0,0.0,7,26,0.3,0,0.77,0.22,0.0,0.18,0.49,0.39,0.39,0,0,0
SME_00876,services,urban,0.1,10,male,27.8,1,18069,16176.0,0.1,1.0,3341.0,0.43,1,2.1,6494.0,3,26,0.31,1,0.19,0.19,0.58,0.59,0.2,0.29,0.29,0,0,0
SME_00877,services,urban,20.0,7,male,53.0,2,21910,19285.0,0.66,2.0,4493.0,0.95,1,1.4,346.0,6,27,0.51,1,0.35,0.42,0.53,0.71,0.5,0.43,0.43,0,0,0
SME_00878,retail,urban,4.9,9,male,47.4,4,11853,10241.0,0.44,2.0,2148.0,0.99,1,4.7,928.0,4,28,0.29,1,0.36,0.23,0.6,0.57,0.65,0.39,0.39,0,0,0
SME_00879,retail,urban,4.6,6,male,37.5,2,11063,8173.0,0.78,13.0,3104.0,0.91,1,5.6,5371.0,5,20,0.51,1,0.41,0.24,0.64,0.71,0.37,0.42,0.42,0,0,0
SME_00880,retail,rural,2.1,7,male,33.0,2,9749,7477.0,0.1,43.0,3695.0,0.73,0,0.0,0.0,4,24,0.14,0,0.5,0.23,0.0,0.08,0.34,0.3,0.25,0,0,0
SME_00881,services,rural,1.1,9,female,18.0,1,9543,7618.0,0.3,46.0,3407.0,0.54,1,3.8,966.0,3,18,0.36,0,0.45,0.2,0.58,0.22,0.12,0.38,0.25,0,0,0
SME_00882,retail,rural,0.5,7,male,25.1,2,8657,6666.0,0.1,33.0,2061.0,0.93,0,0.0,0.0,8,26,0.26,1,0.48,0.21,0.0,0.56,0.28,0.3,0.25,0,0,0
SME_00883,retail,rural,1.0,5,male,60.9,3,8372,6337.0,0.21,57.0,2913.0,0.53,0,0.0,0.0,5,21,0.05,1,0.49,0.21,0.0,0.43,0.65,0.35,0.3,0,0,0
SME_00884,manufacturing,urban,1.4,9,male,22.6,2,35655,32137.0,0.1,10.0,8091.0,0.62,0,0.0,0.0,8,11,0.21,0,0.29,0.25,0.0,0.13,0.25,0.21,0.21,0,0,0
SME_00885,retail,urban,4.2,5,female,40.3,2,10705,9202.0,0.1,2.0,1881.0,0.82,0,0.0,0.0,3,17,0.53,1,0.31,0.23,0.0,0.72,0.39,0.27,0.19,0,0,0
SME_00886,services,urban,2.3,8,male,50.1,1,11718,9859.0,0.1,1.0,4629.0,0.79,1,4.3,6585.0,6,31,0.07,1,0.36,0.22,0.63,0.44,0.38,0.38,0.38,0,0,0
SME_00887,retail,urban,0.2,5,male,22.9,1,6139,4644.0,0.3,48.0,1174.0,0.66,1,2.2,3398.0,5,31,0.45,1,0.45,0.19,0.56,0.67,0.17,0.42,0.42,0,0,0
SME_00888,retail,rural,0.1,12,female,40.2,4,3299,3066.0,0.13,33.0,650.0,0.42,0,0.0,0.0,4,23,0.21,0,0.32,0.15,0.0,0.13,0.59,0.21,0.08,0,0,0
SME_00889,retail,rural,0.3,6,female,49.3,2,11094,8296.0,0.1,30.0,4403.0,0.88,1,10.0,3660.0,5,18,0.6,1,0.5,0.21,0.72,0.76,0.46,0.46,0.33,0,0,0
SME_00890,services,urban,1.6,9,male,38.1,2,27152,24403.0,0.12,10.0,3806.0,0.78,1,1.5,4058.0,3,33,0.13,0,0.32,0.23,0.55,0.08,0.39,0.3,0.3,0,0,0
SME_00891,manufacturing,urban,8.1,1,female,70.0,1,45543,42886.0,0.1,12.0,14945.0,0.76,0,0.0,0.0,1,18,0.21,0,0.37,0.33,0.0,0.13,0.52,0.31,0.23,0,0,0
SME_00892,manufacturing,rural,3.0,9,female,18.0,3,28264,24922.0,0.85,79.0,10761.0,0.41,0,0.0,0.0,5,23,0.67,1,0.55,0.22,0.0,0.8,0.32,0.37,0.24,0,0,0
SME_00893,agriculture,urban,4.9,8,female,50.7,4,6646,6302.0,0.12,2.0,1685.0,0.75,1,0.8,13463.0,3,28,0.11,1,0.31,0.2,0.6,0.47,0.68,0.36,0.28,0,0,0
SME_00894,services,urban,1.9,10,male,35.9,2,12932,11157.0,0.12,37.0,1303.0,0.82,1,0.2,500.0,6,26,0.74,1,0.42,0.21,0.51,0.84,0.36,0.43,0.43,0,0,0
SME_00895,retail,rural,1.3,10,female,47.3,1,8564,6460.0,0.55,9.0,1820.0,0.98,1,3.4,2754.0,5,30,0.2,0,0.39,0.2,0.58,0.12,0.36,0.34,0.21,0,0,0
SME_00896,retail,rural,0.3,5,male,43.3,2,8445,6342.0,0.31,1.0,1127.0,0.96,1,0.7,3212.0,1,25,0.76,1,0.33,0.19,0.53,0.86,0.42,0.41,0.36,0,0,0
SME_00897,manufacturing,urban,6.3,12,male,29.2,3,29729,23223.0,0.37,34.0,6685.0,0.55,1,7.4,1629.0,6,30,0.11,0,0.37,0.32,0.66,0.07,0.42,0.4,0.4,0,0,0
SME_00898,retail,urban,4.6,3,male,40.7,2,12053,8459.0,0.3,10.0,4062.0,0.75,1,2.4,1933.0,1,20,0.6,1,0.37,0.27,0.56,0.76,0.39,0.41,0.41,0,0,0
SME_00899,retail,rural,0.6,6,male,18.0,3,8037,6996.0,0.88,32.0,1861.0,0.92,1,0.4,6647.0,9,21,0.1,0,0.47,0.13,0.55,0.06,0.32,0.34,0.29,0,0,0
SME_00900,retail,urban,2.2,6,male,45.2,2,10914,8373.0,0.1,31.0,2506.0,0.39,1,1.3,3109.0,6,26,0.75,0,0.31,0.23,0.54,0.45,0.44,0.34,0.34,0,0,0
SME_00901,retail,urban,2.0,8,female,41.6,3,8054,7279.0,1.35,19.0,2151.0,0.72,1,1.3,2062.0,4,13,0.77,0,0.37,0.12,0.54,0.46,0.49,0.37,0.29,0,0,0
SME_00902,retail,rural,2.9,4,male,45.7,2,11849,9358.0,0.53,38.0,3253.0,0.52,1,1.4,412.0,2,26,0.71,0,0.39,0.21,0.53,0.43,0.44,0.36,0.31,0,0,0
SME_00903,services,urban,8.8,8,male,50.7,1,16413,13458.0,0.27,22.0,5858.0,0.93,0,0.0,0.0,3,15,0.38,1,0.47,0.31,0.0,0.63,0.37,0.38,0.38,0,0,0
